koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_depth,koi_duration,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_impact,koi_sma,koi_steff,total_fp_flags,planet_density_proxy,habitable_zone_proxy,transit_intensity,koi_disposition
0.0,0.0,1.0,0.0,0.990516282,101.6,2.019,20.4,3.52,2841.0,15469.83,0.989,0.0206,5975.0,1.0,0.001238564391273751,0.020948233514209987,205.1304,FALSE POSITIVE
0.0,0.0,0.0,0.0,15.0447098,97.9,5.823,23.4,1.51,931.0,177.24,0.022,0.1152,5798.0,0.0,0.0016201716738197425,0.1153992047138893,570.0717000000001,CONFIRMED
0.0,0.0,0.0,0.0,29.0726293,439.6,2.516,20.9,2.32,614.0,33.69,0.682,0.1806,5799.0,0.0,0.0037723577235772355,0.18092789548459903,1106.0336,CANDIDATE
0.0,0.0,0.0,0.0,1.118547814,234.8,1.5534,21.7,0.98,1174.0,447.97,0.221,0.0188,4496.0,0.0,0.0008340425531914894,0.016583730511793217,364.73832,CONFIRMED
0.0,0.0,0.0,0.0,6.42199919,161.6,2.6192,25.4,1.25,1000.0,236.21,0.281,0.0684,5985.0,0.0,0.0012487512487512488,0.06961445225394526,423.26272,CONFIRMED
0.0,0.0,0.0,0.0,9.75374033,430.8,2.348,18.9,1.87,813.0,103.3,0.295,0.0892,5806.0,0.0,0.0022972972972972973,0.089415868941442,1011.5183999999999,CONFIRMED
0.0,0.0,0.0,0.0,81.3153052,715.5,5.807,20.7,2.55,393.0,5.64,0.013,0.3483,5325.0,0.0,0.006472081218274112,0.33436784929903146,4154.9085000000005,CONFIRMED
0.0,0.0,0.0,0.0,51.3283527,692.3,9.357,34.7,3.06,546.0,21.06,0.582,0.2731,6119.0,0.0,0.005594149908592322,0.28104324933026875,6477.851099999999,CONFIRMED
0.0,0.0,0.0,0.0,19.7919389,383.7,3.787,22.8,2.58,736.0,69.48,0.954,0.1473,6285.0,0.0,0.0035006784260515605,0.1536266707702885,1453.0719,CONFIRMED
0.0,0.0,0.0,0.0,26.8475962,254.1,10.068,39.2,3.2,800.0,96.89,0.457,0.1833,5508.0,0.0,0.003995006242197253,0.17896605379572672,2558.2788,CONFIRMED
0.0,0.0,0.0,0.0,62.8917493,791.0,6.831,22.6,2.5,384.0,5.13,0.632,0.2881,5052.0,0.0,0.006493506493506494,0.2693929093065209,5403.321,CONFIRMED
0.0,0.0,0.0,0.0,14.87149773,944.9,2.4076,27.3,1.59,391.0,5.51,0.018,0.0977,3825.0,0.0,0.004056122448979592,0.07949165055393026,2274.94124,CONFIRMED
0.0,0.0,0.0,0.0,2.732767897,613.1,1.1102,27.0,1.42,687.0,52.68,0.748,0.0316,3825.0,0.0,0.002063953488372093,0.02571070785572361,680.66362,CONFIRMED
0.0,1.0,0.0,0.0,119.8401019,5448.7,3.6796,83.7,26.96,255.0,1.0,1.269,0.4267,4602.0,1.0,0.1053125,0.3808089801548315,20049.03652,FALSE POSITIVE
0.0,0.0,0.0,0.0,9.61375316,797.9,4.654,108.6,3.27,931.0,177.26,0.604,0.0897,5997.0,0.0,0.0035085836909871243,0.09138411255813225,3713.4266,CONFIRMED
0.0,0.0,0.0,0.0,6.6254781,122.0,2.358,5.1,0.9,828.0,111.18,0.2113,0.0641,5211.0,0.0,0.0010856453558504221,0.0608737136922957,287.676,CANDIDATE
0.0,0.0,0.0,0.0,29.9685917,309.5,6.678,26.5,1.91,644.0,40.76,0.282,0.1969,6249.0,0.0,0.002961240310077519,0.20476805715884114,2066.841,CONFIRMED
0.0,0.0,0.0,0.0,33.2407985,341.9,4.675,20.4,1.51,486.0,13.17,0.231,0.1975,5382.0,0.0,0.003100616016427105,0.1906119735347931,1598.3825,CONFIRMED
0.0,0.0,1.0,1.0,2.97600846,103.2,4.274,25.9,2.27,1892.0,3034.68,0.715,0.0437,6208.0,2.0,0.0011991547807712625,0.04529690430518504,441.0768,FALSE POSITIVE
0.0,0.0,0.0,0.0,15.18727049,292.5,4.509,21.4,1.94,789.0,91.56,0.839,0.1183,6136.0,0.0,0.0024556962025316454,0.12190980914001634,1318.8825000000002,CONFIRMED
0.0,0.0,0.0,0.0,28.6853212,689.1,6.307,23.8,2.69,547.0,21.09,0.922,0.179,5726.0,0.0,0.004908759124087591,0.17819271054307698,4346.153700000001,CONFIRMED
0.0,0.0,0.0,0.0,0.588001053,297.4,1.1451,50.9,0.99,1188.0,473.45,0.403,0.0119,3814.0,0.0,0.000832632464255677,0.00966826480863192,340.55274,CONFIRMED
0.0,0.0,0.0,0.0,85.7357202,747.7,7.625,20.8,2.94,448.0,9.54,0.033,0.3877,6096.0,0.0,0.0065478841870824055,0.3982259082193858,5701.212500000001,CONFIRMED
0.0,0.0,0.0,0.0,1.078389713,300.5,1.3394,23.6,1.98,1667.0,1817.38,0.846,0.0196,5325.0,0.0,0.0011870503597122303,0.018815991519555028,402.48969999999997,CONFIRMED
0.0,0.0,0.0,0.0,5.03728033,76.3,2.0619,20.9,1.55,1321.0,720.22,0.96,0.0628,6387.0,0.0,0.001172465960665658,0.06602666065254453,157.32297,CONFIRMED
0.0,0.0,0.0,0.0,3.289726319,234.9,2.3274,27.0,1.37,1116.0,367.18,0.052,0.0424,5463.0,0.0,0.0012264995523724263,0.04122803993956743,546.70626,CONFIRMED
0.0,0.0,0.0,0.0,7.18644594,402.0,1.4972,23.8,2.19,860.0,129.48,0.892,0.0714,5463.0,0.0,0.002543554006968641,0.0694264634831395,601.8744,CONFIRMED
0.0,0.0,0.0,0.0,15.94248453,1093.7,3.4894,34.3,2.62,616.0,34.06,0.022,0.1194,5376.0,0.0,0.004246353322528363,0.11517154373360336,3816.35678,CONFIRMED
0.0,0.0,0.0,0.0,41.0081117,1004.5,4.376,43.9,2.64,425.0,7.72,0.878,0.2144,5303.0,0.0,0.006197183098591549,0.20539829102933368,4395.692,CONFIRMED
0.0,0.0,0.0,0.0,11.55562042,441.5,1.6758,22.7,2.11,703.0,57.75,0.874,0.0983,5420.0,0.0,0.0029971590909090907,0.09520601607415187,739.8657,CONFIRMED
0.0,0.0,0.0,0.0,12.2885046,342.1,2.807,12.0,3.22,913.0,164.61,0.632,0.1017,5109.0,0.0,0.003522975929978118,0.09563131672374775,960.2747,CONFIRMED
0.0,0.0,0.0,0.0,17.13263125,850.2,3.0555,26.4,2.31,611.0,32.91,0.298,0.1242,5477.0,0.0,0.0037745098039215687,0.12092168702314471,2597.7861000000003,CONFIRMED
0.0,0.0,0.0,0.0,19.0231361,401.6,3.431,19.7,2.04,647.0,41.5,0.698,0.1374,5569.0,0.0,0.003148148148148148,0.13489211773410364,1377.8896000000002,CONFIRMED
0.0,0.0,0.0,0.0,4.57948235,207.1,3.106,20.0,1.35,1040.0,276.82,0.055,0.0532,5569.0,0.0,0.0012968299711815562,0.05222897134974027,643.2525999999999,CONFIRMED
0.0,0.0,0.0,0.0,1.003931703,491.1,1.4361,25.2,1.6,1419.0,962.58,0.023,0.0175,4949.0,0.0,0.0011267605633802818,0.016196008903306542,705.26871,CONFIRMED
0.0,1.0,1.0,0.0,0.614083885,389.5,0.9817,36.4,2.55,2603.0,10827.22,0.106,0.0156,6521.0,2.0,0.0009792626728110597,0.01657268705992763,382.37215000000003,FALSE POSITIVE
0.0,0.0,0.0,0.0,55.8224775,879.6,5.457,23.7,2.13,379.0,4.85,0.031,0.2663,5162.0,0.0,0.0056052631578947364,0.2517047421493912,4799.9772,CONFIRMED
0.0,0.0,0.0,0.0,1.34145255,26.6,7.502,31.2,1.31,3015.0,19568.74,0.68,0.0287,7495.0,0.0,0.00043435013262599473,0.03268729229433786,199.5532,CANDIDATE
0.0,0.0,0.0,0.0,6.11010439,59.7,2.314,11.8,0.93,1125.0,378.84,0.284,0.0709,6213.0,0.0,0.0008259325044404973,0.07352044773885497,138.1458,CONFIRMED
0.0,0.0,0.0,0.0,4.286866229,1321.9,4.4726,167.3,4.14,1217.0,517.66,0.757,0.0535,6228.0,0.0,0.003399014778325123,0.0555442766328509,5912.3299400000005,CONFIRMED
0.0,0.0,0.0,0.0,10.27380957,352.8,3.252,19.2,1.68,799.0,96.27,0.125,0.0924,5806.0,0.0,0.0021,0.09262361311871346,1147.3056,CONFIRMED
0.0,0.0,0.0,0.0,13.39155154,48.9,3.391,24.5,1.58,1180.0,459.23,0.539,0.1173,6197.0,0.0,0.001337849280270957,0.1214786596517216,165.8199,CONFIRMED
0.0,0.0,0.0,0.0,5.62904396,39.5,3.7295,32.2,1.39,1576.0,1459.41,0.237,0.0658,6197.0,0.0,0.0008814204185161699,0.068144039259022,147.31525,CONFIRMED
0.0,0.0,0.0,0.0,8.2562857,37.3,2.0378,18.2,1.49,1387.0,874.56,0.816,0.085,6197.0,0.0,0.0010734870317002881,0.08802801424037797,76.00993999999999,CONFIRMED
0.0,0.0,0.0,0.0,12.33087921,872.2,3.0664,28.3,2.34,671.0,47.99,0.011,0.1006,5376.0,0.0,0.003482142857142857,0.09703733081742459,2674.51408,CONFIRMED
0.0,0.0,0.0,0.0,4.421566535,684.0,2.1229,31.9,2.19,729.0,66.94,0.869,0.0471,4299.0,0.0,0.003,0.04062710354007624,1452.0636,CONFIRMED
0.0,0.0,0.0,0.0,15.72585941,1313.1,3.8284,32.7,2.69,602.0,31.13,0.122,0.1151,5332.0,0.0,0.004461028192371476,0.11056855279298854,5027.072039999999,CONFIRMED
0.0,0.0,0.0,0.0,1.252753881,200.0,2.1472,40.5,2.44,2199.0,5545.35,0.4,0.0239,5907.0,0.0,0.001109090909090909,0.024165323735380037,429.44000000000005,CONFIRMED
0.0,0.0,0.0,0.0,13.36019864,699.9,2.788,21.3,1.84,520.0,17.3,0.534,0.1002,4500.0,0.0,0.0035316698656429942,0.08842706482968052,1951.3211999999999,CONFIRMED
0.0,0.0,0.0,0.0,76.957056,367.1,9.551,26.5,2.09,451.0,9.81,0.638,0.3436,5878.0,0.0,0.004623893805309734,0.34656059236643977,3506.1721000000002,CONFIRMED
0.0,0.0,0.0,0.0,14.97974335,1211.8,4.126,33.2,3.79,620.0,34.95,0.93,0.1106,5062.0,0.0,0.006103059581320451,0.10352075449533867,4999.8868,CANDIDATE
0.0,0.0,0.0,0.0,6.7445683,86.6,3.813,6.8,0.86,983.0,220.68,0.1199,0.0693,6106.0,0.0,0.0008739837398373983,0.07123982859026327,330.2058,CANDIDATE
0.0,0.0,0.0,0.0,33.35859852,1825.9,2.286,32.2,4.44,459.0,10.46,0.937,0.1854,5009.0,0.0,0.00965217391304348,0.17262213230274867,4174.0074,CANDIDATE
0.0,0.0,0.0,0.0,8.84784273,460.2,2.0572,21.1,1.15,479.0,12.48,0.047,0.0699,3867.0,0.0,0.002395833333333333,0.05718412669434056,946.72344,CONFIRMED
0.0,0.0,0.0,0.0,9.98970266,988.4,3.7,24.1,2.48,705.0,58.26,0.005,0.088,5265.0,0.0,0.0035127478753541074,0.08400267018452949,3657.08,CONFIRMED
0.0,0.0,0.0,0.0,5.63252508,634.4,2.1448,70.9,2.04,844.0,119.75,0.455,0.0598,5216.0,0.0,0.0024142011834319527,0.056817380420919314,1360.66112,CONFIRMED
0.0,0.0,0.0,0.0,1.442592305,166.0,2.9698,27.1,2.67,2700.0,12557.23,0.207,0.0284,7216.0,0.0,0.000988522769344687,0.03173787413954956,492.9868,CONFIRMED
0.0,0.0,0.0,0.0,14.17222858,246.8,2.6297,24.5,2.39,873.0,137.33,0.869,0.1146,5845.0,0.0,0.0027345537757437074,0.11526251900164407,649.0099600000001,CONFIRMED
0.0,0.0,0.0,0.0,4.92031063,81.0,4.046,17.7,1.18,1242.0,562.99,0.242,0.0566,5845.0,0.0,0.0009493161705551085,0.056927212700637476,327.726,CONFIRMED
0.0,0.0,0.0,0.0,56.4931698,411.9,8.704,31.8,4.43,681.0,50.79,0.707,0.3259,6160.0,0.0,0.006495601173020528,0.33650068124811144,3585.1776,CONFIRMED
0.0,0.0,0.0,0.0,13.82142084,765.2,3.985,75.3,2.2,560.0,23.15,0.904,0.1005,4983.0,0.0,0.00392156862745098,0.0933303160671615,3049.322,CONFIRMED
0.0,0.0,1.0,0.0,2.30367952,136.4,3.0898,18.9,1.3,1384.0,866.21,0.964,0.0337,6191.0,1.0,0.0009386281588447654,0.03488361897252468,421.44872,FALSE POSITIVE
0.0,0.0,0.0,0.0,5.78387049,413.3,1.3966,20.7,2.07,1051.0,288.69,0.227,0.0655,6063.0,0.0,0.001967680608365019,0.06709595138774922,577.21478,CONFIRMED
0.0,0.0,0.0,0.0,11.08507658,771.8,1.751,17.7,2.5,665.0,46.17,0.819,0.0901,5080.0,0.0,0.0037537537537537537,0.08448271813953244,1351.4217999999998,CONFIRMED
0.0,0.0,0.0,0.0,0.571038347,242.1,1.1267,38.2,1.65,1897.0,3069.59,0.876,0.0126,5132.0,0.0,0.000869336143308746,0.011874767090681986,272.77407,CONFIRMED
0.0,0.0,0.0,0.0,8.77425786,239.6,2.2245,22.3,1.75,771.0,83.63,0.917,0.0784,5146.0,0.0,0.0022668393782383418,0.07398815281288759,532.9902,CONFIRMED
0.0,0.0,0.0,0.0,4.51005082,294.8,2.1533,21.5,1.74,1063.0,301.74,0.115,0.0511,5362.0,0.0,0.0016353383458646616,0.04922611208256215,634.7928400000001,CONFIRMED
0.0,0.0,0.0,0.0,37.6468519,427.4,6.344,31.0,5.37,787.0,90.85,0.008,0.2466,5443.0,0.0,0.006814720812182741,0.23934451023459732,2711.4256,CONFIRMED
0.0,0.0,0.0,0.0,29.4557841,533.8,3.451,26.6,2.19,598.0,30.3,0.018,0.1879,6036.0,0.0,0.003656093489148581,0.1920492550506885,1842.1437999999998,CONFIRMED
0.0,0.0,0.0,0.0,12.466004437,2232.1,5.0066,304.6,5.65,897.0,152.76,0.209,0.1051,6038.0,0.0,0.006291759465478842,0.10743863984917648,11175.231859999998,CONFIRMED
0.0,0.0,0.0,0.0,2.361724472,587.0,1.2167,34.6,1.53,922.0,170.59,0.009,0.0299,4478.0,0.0,0.001657638136511376,0.02632233816224252,714.2028999999999,CONFIRMED
0.0,0.0,0.0,0.0,34.7630543,293.7,4.309,24.0,1.75,554.0,22.23,0.731,0.1938,5670.0,0.0,0.003153153153153153,0.1919802413898684,1265.5533,CONFIRMED
0.0,0.0,0.0,0.0,20.0545282,305.4,7.173,26.9,2.63,755.0,76.97,0.939,0.1512,6056.0,0.0,0.003478835978835979,0.15479465324389338,2190.6342,CONFIRMED
0.0,0.0,0.0,0.0,3.17059731,325.4,1.6686,20.1,1.69,1080.0,321.28,0.793,0.0415,5431.0,0.0,0.0015633672525439408,0.04023455750365239,542.96244,CONFIRMED
0.0,0.0,0.0,0.0,27.0142622,287.6,5.385,25.5,2.0,677.0,49.65,0.009,0.1779,5949.0,0.0,0.0029498525073746312,0.18051328257753194,1548.726,CONFIRMED
0.0,0.0,0.0,0.0,12.50945798,155.3,3.479,16.0,1.54,875.0,138.54,0.626,0.1065,5949.0,0.0,0.0017579908675799088,0.10806444403882602,540.2887000000001,CONFIRMED
0.0,0.0,0.0,0.0,26.0203329,1164.4,4.965,23.7,4.53,675.0,49.09,0.704,0.168,5624.0,0.0,0.006701183431952663,0.16574604302611934,5781.246,CONFIRMED
0.0,0.0,0.0,0.0,0.769854899,109.6,1.0243,28.7,0.93,1650.0,1756.8,0.705,0.0157,5173.0,0.0,0.0005632949727437916,0.014855323811754965,112.26328,CONFIRMED
0.0,0.0,0.0,0.0,6.89226333,214.4,2.4921,22.4,2.13,1156.0,422.14,0.061,0.0732,5862.0,0.0,0.0018409680207433015,0.07373016730005064,534.30624,CONFIRMED
0.0,0.0,0.0,0.0,8.07127043,318.2,2.393,16.9,1.53,856.0,126.94,0.271,0.0753,5766.0,0.0,0.0017852975495915987,0.07522176621264309,761.4526,CONFIRMED
0.0,0.0,0.0,0.0,11.01819178,545.7,4.635,22.0,2.64,840.0,117.97,0.883,0.0985,6075.0,0.0,0.0031391200951248516,0.10099982071789401,2529.3195,CONFIRMED
0.0,0.0,0.0,0.0,30.9505927,301.4,5.394,23.2,1.51,428.0,7.91,0.958,0.1719,4983.0,0.0,0.00351981351981352,0.15963663016860757,1625.7515999999998,CONFIRMED
0.0,0.0,0.0,0.0,6.3143447,191.4,2.796,6.4,1.34,1012.0,247.53,0.0584,0.068,6075.0,0.0,0.0013228035538005924,0.06972576455651566,535.1544,CANDIDATE
0.0,0.0,0.0,0.0,78.7327023,495.8,5.041,19.1,7.76,761.0,79.13,0.956,0.419,6715.0,0.0,0.010183727034120734,0.45169809890130785,2499.3278,CANDIDATE
0.0,1.0,1.0,0.0,3.979867514,907.6,2.3607,65.2,26.5,1173.0,446.89,1.216,0.0501,6032.0,2.0,0.022572402044293016,0.05118935101484362,2142.57132,FALSE POSITIVE
0.0,0.0,0.0,0.0,42.3375799,354.8,4.924,18.1,1.45,311.0,2.21,0.947,0.1997,4132.0,0.0,0.004647435897435897,0.16887659059857288,1747.0352000000003,CANDIDATE
0.0,0.0,0.0,0.0,23.3593589,570.1,5.389,25.9,2.98,684.0,51.68,0.94,0.1637,6244.0,0.0,0.00435036496350365,0.17017327534427493,3072.2689,CONFIRMED
0.0,0.0,0.0,0.0,9.69310837,1130.7,2.734,30.4,2.12,609.0,32.4,0.534,0.0754,4818.0,0.0,0.003475409836065574,0.06885190723431486,3091.3338,CONFIRMED
0.0,1.0,1.0,0.0,24.2598301,1540.3,3.897,26.3,25.42,547.0,21.13,1.244,0.1576,5485.0,2.0,0.04638686131386861,0.15355210002228242,6002.549099999999,FALSE POSITIVE
0.0,1.0,0.0,0.0,116.5214317,771.5,5.577,25.0,44.41,457.0,10.33,1.26,0.4817,6056.0,1.0,0.0969650655021834,0.4931520136744937,4302.6555,FALSE POSITIVE
0.0,0.0,0.0,0.0,0.813166357,173.5,1.4122,34.8,1.14,1693.0,1945.44,0.06,0.0165,5237.0,0.0,0.0006729634002361275,0.015708563154734834,245.0167,CONFIRMED
0.0,0.0,0.0,0.0,10.86062378,189.6,2.2874,20.7,2.09,1108.0,356.24,0.261,0.0988,6455.0,0.0,0.0018845807033363389,0.10442784097275933,433.69104,CONFIRMED
0.0,0.0,0.0,0.0,24.08632177,1041.7,2.236,18.0,2.78,500.0,14.78,0.802,0.1478,4973.0,0.0,0.005548902195608782,0.13711813415351662,2329.2412000000004,CONFIRMED
0.0,0.0,0.0,0.0,1.834277283,286.5,1.7499,24.8,1.64,1459.0,1068.36,0.381,0.029,5751.0,0.0,0.0011232876712328767,0.028932163649785063,501.34635000000003,CANDIDATE
0.0,1.0,1.0,0.0,17.40208965,616.5,3.745,20.9,16.37,422.0,7.49,1.216,0.1129,4098.0,2.0,0.038699763593380614,0.09508043285743506,2308.7925,FALSE POSITIVE
0.0,0.0,0.0,0.0,37.9456138,1032.9,4.093,24.0,2.79,515.0,16.61,0.263,0.2181,5861.0,0.0,0.005406976744186047,0.2196608994156384,4227.6597,CONFIRMED
1.0,0.0,0.0,0.0,1.141877248,309490.0,4.33931,2036.3,88.62,2184.0,5358.79,0.598,0.0212,6158.0,1.0,0.040558352402745995,0.021886027191420715,1342973.0519,FALSE POSITIVE
0.0,1.0,1.0,1.0,5.77675928,3522.5,6.789,141.4,32.77,954.0,195.79,1.272,0.0575,5544.0,3.0,0.034314136125654454,0.05632363646749132,23914.2525,FALSE POSITIVE
0.0,0.0,0.0,0.0,24.1738244,532.6,3.056,21.5,2.21,595.0,29.69,0.251,0.1589,5468.0,0.0,0.0037080536912751675,0.1545786041910675,1627.6256,CONFIRMED
0.0,0.0,0.0,0.0,5.186737262,712.7,0.8023,25.7,2.4,860.0,129.37,0.825,0.0559,5230.0,0.0,0.0027874564459930314,0.05318312879707803,571.79921,CONFIRMED
0.0,0.0,0.0,0.0,1.151244686,269.6,1.272,32.6,40.32,1756.0,2253.09,1.387,0.0215,6086.0,0.0,0.022948207171314742,0.022065596140970697,342.93120000000005,CANDIDATE
0.0,0.0,0.0,0.0,1.217000383,459.8,1.3285,26.5,1.58,1314.0,707.61,0.028,0.0201,4859.0,0.0,0.0012015209125475286,0.018432351266420753,610.8443,CONFIRMED
0.0,0.0,0.0,0.0,13.6823798,179.6,4.153,17.0,1.43,802.0,97.74,0.595,0.1156,6102.0,0.0,0.001780821917808219,0.11879691616249818,745.8788,CONFIRMED
0.0,0.0,0.0,0.0,2.42088277,223.3,2.812,20.7,2.27,1616.0,1615.12,0.227,0.0355,5583.0,0.0,0.001403834260977118,0.03489581921002178,627.9196,CANDIDATE
0.0,0.0,0.0,0.0,8.79618433,286.3,3.3781,27.0,1.77,938.0,183.26,0.05,0.0872,6142.0,0.0,0.0018849840255591055,0.08990474679358917,967.15003,CONFIRMED
0.0,0.0,0.0,0.0,16.85592593,871.5,2.309,19.5,1.7,408.0,6.52,0.038,0.1082,3967.0,0.0,0.004156479217603912,0.08965398378535269,2012.2935000000002,CONFIRMED
0.0,0.0,0.0,0.0,14.36270451,349.4,4.564,26.8,2.31,918.0,167.88,0.272,0.1239,6643.0,0.0,0.002513601741022851,0.13285094984752424,1594.6616,CONFIRMED
0.0,0.0,0.0,0.0,69.8956789,548.4,5.276,21.9,3.04,442.0,8.99,0.872,0.32,5390.0,0.0,0.006862302483069978,0.30906910331916776,2893.3583999999996,CONFIRMED
0.0,0.0,0.0,0.0,6.24667547,396.8,11.261,63.6,14.93,1902.0,3095.83,0.877,0.0709,4604.0,0.0,0.007845507094062008,0.06328854682503499,4468.364799999999,CONFIRMED
0.0,0.0,0.0,0.0,2.344512589,58.9,1.4116,21.9,0.97,1471.0,1106.25,0.803,0.0345,5821.0,0.0,0.0006589673913043479,0.03462813691268437,83.14323999999999,CONFIRMED
0.0,0.0,0.0,0.0,5.766165573,364.8,3.8314,65.6,2.27,1159.0,426.48,0.017,0.0629,6038.0,0.0,0.001956896551724138,0.06429962365854615,1397.69472,CONFIRMED
0.0,0.0,0.0,0.0,18.3027235,186.7,8.262,24.7,2.72,902.0,156.71,0.742,0.1343,5528.0,0.0,0.00301218161683278,0.1313624564596622,1542.5154,CONFIRMED
0.0,0.0,0.0,0.0,2.888904439,402.2,1.6043,23.7,1.68,976.0,215.06,0.77,0.0371,4895.0,0.0,0.0017195496417604912,0.034147702484610895,645.24946,CONFIRMED
0.0,0.0,0.0,0.0,17.14648756,440.3,4.2354,28.3,3.64,811.0,102.24,0.918,0.1291,5559.0,0.0,0.004482758620689655,0.12662976780558496,1864.8466200000003,CONFIRMED
0.0,0.0,0.0,0.0,16.09227518,128.5,2.1072,18.1,0.98,503.0,15.15,0.932,0.1117,4657.0,0.0,0.0019444444444444444,0.1002807384408886,270.77520000000004,CONFIRMED
0.0,0.0,0.0,0.0,38.103908,961.1,3.837,20.3,4.08,456.0,10.22,0.987,0.1989,5250.0,0.0,0.008927789934354486,0.18959447007788002,3687.7407000000003,CANDIDATE
0.0,0.0,0.0,0.0,62.7843981,325.0,4.81,21.1,2.28,530.0,18.7,0.272,0.3194,6053.0,0.0,0.004293785310734463,0.32691246476579233,1563.2499999999998,CONFIRMED
0.0,0.0,0.0,0.0,91.500873,704.8,4.842,22.6,1.82,310.0,2.18,0.032,0.3648,5051.0,0.0,0.005852090032154341,0.34107881476518,3412.6415999999995,CONFIRMED
0.0,0.0,0.0,0.0,44.2993483,797.9,4.298,23.2,2.68,463.0,10.85,0.614,0.2348,5316.0,0.0,0.005775862068965518,0.22521733230484023,3429.3741999999997,CONFIRMED
0.0,0.0,0.0,0.0,3.13877646,174.1,1.6663,20.2,0.97,1022.0,257.32,0.436,0.037,5242.0,0.0,0.0009481915933528837,0.03524207439334216,290.10283,CONFIRMED
0.0,0.0,0.0,0.0,5.24242029,334.9,6.413,20.1,3.86,1367.0,825.0,0.863,0.0552,5383.0,0.0,0.002821637426900585,0.053279789321615784,2147.7137,CANDIDATE
0.0,0.0,0.0,0.0,35.9682692,269.7,2.839,21.0,2.95,674.0,48.68,0.883,0.2269,5883.0,0.0,0.004370370370370371,0.2289523741326482,765.6782999999999,CONFIRMED
0.0,0.0,0.0,0.0,25.3690868,110.1,4.746,21.6,1.67,755.0,76.9,0.845,0.18,6126.0,0.0,0.002208994708994709,0.18534131182539657,522.5346000000001,CONFIRMED
0.0,0.0,0.0,0.0,6.89213244,82.0,1.725,17.3,1.35,1177.0,454.45,0.541,0.0771,6164.0,0.0,0.0011460101867572156,0.0796337054299148,141.45000000000002,CONFIRMED
0.0,0.0,0.0,0.0,42.3006282,507.9,4.372,23.8,2.54,558.0,22.94,0.269,0.2415,5852.0,0.0,0.004543828264758497,0.2430415493368363,2220.5388,CONFIRMED
0.0,1.0,0.0,0.0,0.838597429,2482.1,1.68668,303.7,44.67,2278.0,6353.25,1.274,0.0188,6366.0,1.0,0.01960070206230803,0.019733421739298474,4186.508428,FALSE POSITIVE
0.0,0.0,0.0,0.0,55.1866213,375.5,9.133,36.2,2.47,568.0,24.56,0.225,0.2919,6178.0,0.0,0.004340949033391916,0.3018347777393445,3429.4414999999995,CONFIRMED
0.0,0.0,1.0,1.0,1.728528176,197.6,3.682,26.2,5.07,2720.0,12977.86,0.787,0.0326,6153.0,2.0,0.0018632855567805955,0.033641262738946354,727.5631999999999,FALSE POSITIVE
0.0,0.0,0.0,0.0,14.97436238,265.4,2.4461,24.9,1.28,631.0,37.53,0.092,0.1102,5311.0,0.0,0.0020253164556962027,0.10565279155867033,649.19494,CONFIRMED
0.0,0.0,0.0,0.0,3.97076603,349.2,1.814,23.9,1.6,958.0,198.43,0.775,0.0443,5178.0,0.0,0.0016684045881126175,0.04193686683080451,633.4488,CONFIRMED
0.0,0.0,0.0,0.0,2.352273912,318.6,1.7389,20.4,1.29,1019.0,255.03,0.095,0.0325,4816.0,0.0,0.0012647058823529412,0.029671385859146412,554.01354,CONFIRMED
0.0,0.0,1.0,0.0,22.0425953,348.0,30.04754200000019,90.4,28.78,760.0,78.85,1.191,0.1515,5974.0,1.0,0.037818659658344286,0.1540481450614863,10456.544616000065,FALSE POSITIVE
0.0,0.0,0.0,0.0,23.34036251,615.1,2.054,18.2,2.21,601.0,30.94,0.25,0.1467,5530.0,0.0,0.00367109634551495,0.1435171861146963,1263.4153999999999,CONFIRMED
0.0,0.0,0.0,0.0,37.8034121,678.1,4.641,20.2,2.95,460.0,10.57,0.968,0.214,5329.0,0.0,0.006399132321041215,0.20551705345118992,3147.0621,CANDIDATE
0.0,0.0,0.0,0.0,15.03366411,374.9,3.272,22.2,1.7,669.0,47.32,0.01,0.1182,5523.0,0.0,0.002537313432835821,0.11556231397482032,1226.6727999999998,CONFIRMED
0.0,0.0,0.0,0.0,131.485184,557.8,5.294,19.4,3.03,400.0,6.08,0.578,0.501,5765.0,0.0,0.007556109725685785,0.5004360793052446,2952.9931999999994,CANDIDATE
0.0,0.0,0.0,0.0,16.2908527,44.1,3.176,14.5,0.52,622.0,35.48,0.105,0.1178,5425.0,0.0,0.0008346709470304977,0.1141448687227272,140.0616,CANDIDATE
0.0,0.0,0.0,0.0,106.247882,397.4,13.78,24.0,2.01,377.0,4.75,0.586,0.4301,5679.0,0.0,0.005317460317460317,0.4263994228098646,5476.172,CONFIRMED
0.0,0.0,0.0,0.0,8.508333104,646.5,3.4559,93.4,2.6,909.0,161.66,0.004,0.0806,5767.0,0.0,0.002857142857142857,0.08052324140070807,2234.2393500000003,CONFIRMED
0.0,0.0,0.0,0.0,12.94123564,328.8,4.636,22.1,1.7,795.0,94.29,0.028,0.1082,6119.0,0.0,0.002135678391959799,0.11134705081484833,1524.3168,CONFIRMED
0.0,0.0,0.0,0.0,5.349791,88.8,4.279,23.3,1.29,1156.0,422.79,0.867,0.0635,6074.0,0.0,0.00111495246326707,0.06510620035245245,379.9752,CONFIRMED
